school,park,mrt,rob,publand,robbery,urban_proj,monitor,idle,DistanceType1_School,DistanceType1_Park,DistanceType1_MRT,DistanceType1_ROB,DistanceType2_School,DistanceType2_Park,DistanceType2_MRT,DistanceType2_ROB,MonitorType1,MonitorType2,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,output
0.36720996,0.2442960563,1.233144442,1.356358642,3740889.23,9,885.22,1009,0.0,True,True,True,True,True,True,True,True,False,False,0.11062285385654623,8,3,0.18446504582999998,0.008919722497522299,3707.52153617443,21.92067010484767,True,1
0.08835135893,0.1949806952,0.03247345693,0.3875179195,32634930.67,3,5682.16,1300,379.25,True,True,True,True,True,True,True,True,False,False,0.000559414052638764,8,3,0.078951377765,0.002307692307692308,25103.792823076925,25.876904771110446,True,1
0.3586416451,0.4679158724,0.7077205962,0.729244695,7723327.91,4,1368.209961,1440,1361.68,True,True,True,True,True,True,True,True,False,True,0.11876550781579233,8,3,0.30685562274,0.002777777777777778,5363.422159722222,17.736156876374665,True,1
0.1127945774,0.1207286654,0.5631928367,1.644426181,4973385.2,0,928.78,1129,97.8,True,True,True,True,True,True,True,True,False,False,0.007669300302185748,8,3,0.7967160795,0.0,4405.124180690877,22.14221702014896,True,1
0.03913017209,0.3083898266,0.6051589329,0.5689788444,2253601.36,6,568.15,868,0.0,True,True,True,True,True,True,True,True,False,False,0.00730266282477801,8,3,0.13609699022714286,0.0069124423963133645,2596.314930875576,20.970425567387014,True,1
0.2124073309,0.319771661,0.5881744544,0.2206624967,32634930.67,3,5682.16,1300,379.25,True,True,True,True,True,True,True,True,False,False,0.03994989413087433,8,3,0.280088361575,0.002307692307692308,25103.792823076925,25.876904771110446,True,1
0.231846822,0.240299478,0.3549787082,1.33479689,32634930.67,3,5682.16,1300,379.25,True,True,True,True,True,True,True,True,False,False,0.019776811734374868,8,3,0.20678125205,0.002307692307692308,25103.792823076925,25.876904771110446,True,1
0.09172169742,0.07434696262,0.1658805108,0.08146930082,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.0011311772908909378,8,3,0.16597458542,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
0.1879900868,0.1480736552,0.4428914962,1.426649467,28233710.05,2,6236.82,1480,457.06,True,True,True,True,True,True,True,True,False,True,0.012328495674240061,8,3,0.2596517460666667,0.0013513513513513514,19076.831114864865,25.818144652153354,True,1
0.3866172002,0.2083279988,0.02903752611,1.354731485,5953425.42,1,1120.77,1012,282.6,True,True,True,True,True,True,True,True,False,False,0.002338774913478777,8,3,0.311991362555,0.0009881422924901185,5882.831442687747,22.33069825657978,True,1
