id,school name,Address,Response_Address,lng,lat
841,新北市私立寶仁幼兒園,新北市板橋區忠翠里25鄰文化路二段182巷1弄8號2樓、3弄9號1樓,新北市板橋區忠翠里25鄰文化路二段182巷1弄8號,121.471377,25.027557
842,新北市私立雅森幼兒園,新北市板橋區新翠里20鄰英士路39號2樓,新北市板橋區新翠里20鄰英士路39號,121.461599,25.024923
843,新北市私立雨農幼兒園,新北市板橋區新翠里27鄰雨農路27巷2號2樓,新北市板橋區新翠里27鄰雨農路27巷2號,121.461208,25.024103
844,新北市私立漂亮寶貝幼兒園,新北市板橋區成和里16鄰金門街215巷21號、25號及29號,新北市板橋區成和里16鄰金門街215巷21號,121.433122,24.990167
845,新北市私立漢東幼兒園,新北市板橋區長安里7鄰漢生東路175號1樓及2樓,新北市板橋區長安里7鄰漢生東路175號,121.469601,25.012091
846,新北市私立慧晟幼兒園,新北市板橋區廣新里14鄰永豐街123號1樓、123之1號2樓及123之2號3樓,新北市板橋區廣新里14鄰永豐街123號,121.474519,25.019788
847,新北市私立興名陽幼兒園,新北市板橋區僑中里2鄰僑中二街102巷37號1樓及2樓,新北市板橋區僑中里2鄰僑中二街102巷37號,121.444511,25.008424
848,新北市私立丹力幼兒園,新北市三重區幸福里32鄰重陽路3段154號1樓、152號2樓,新北市三重區幸福里32鄰重陽路三段154號,121.489617,25.067626
849,新北市私立惠文兒童領袖幼兒園,新北市三重區富貴里24鄰五華街207號1、2、3樓,新北市三重區富貴里24鄰五華街207號,121.489671,25.085732
850,新北市私立天鵝園幼兒園,新北市三重區三民里5鄰中正北路118巷3號1樓,新北市三重區三民里5鄰中正北路118巷3號,121.485373,25.064993
851,新北市私立長頸鹿吉凱幼兒園,新北市三重區谷王里1鄰興德路100號1~2樓,新北市三重區谷王里1鄰興德路100號,121.472335,25.053063
852,新北市私立愛箂兒幼兒園,新北市三重區福祉里8鄰集美街121號1樓及2樓、119號2樓、成功路73巷35號2樓,新北市三重區福祉里5鄰集美街35號,121.487954,25.055674
853,新北市私立吉的堡英群幼兒園,新北市三重區福祉里18鄰捷運路2號1、2樓,新北市三重區福祉里18鄰捷運路2號,121.485861,25.056023
854,新北市私立吉的堡英資幼兒園,新北市三重區六合里1鄰重陽路4段24號、26號、28號1~3樓,新北市三重區六合里1鄰重陽路四段24號,121.491069,25.069486
855,新北市私立探索幼兒園,新北市三重區過田里26鄰重新路四段57號1樓,新北市三重區過田里26鄰重新路四段57號,121.487352,25.057635
856,新北市私立英群幼兒園,新北市三重區福祉里18鄰捷運路2號3樓,新北市三重區福祉里18鄰捷運路2號,121.485861,25.056023
857,新北市私立幼苗國際幼兒園,新北市三重區培德里19鄰中正北路165巷2號1樓，2樓，3樓,新北市三重區培德里19鄰中正北路165巷2號,121.47872,25.069659
858,新北市私立強森園幼兒園,新北市三重區立德里19鄰三張街149巷16號1，2樓,新北市三重區立德里19鄰三張街149巷16號,121.486529,25.07015
859,新北市私立班博士幼兒園,新北市三重區大德里10鄰三和路1段48號1、2樓、50號1、2樓,新北市三重區大德里10鄰三和路一段48號,121.502632,25.065488
860,新北市私立艾美樂幼兒園,新北市三重區光明里28鄰集美街112巷9號1樓、2樓、11號1樓,新北市三重區光明里28鄰集美街112巷9號,121.489363,25.054034
861,新北市私立蘋果樹仁政幼兒園,新北市三重區溪美里5鄰仁政街76巷6、8、10、12號各1樓及6號2樓、12號2樓,新北市三重區溪美里5鄰仁政街76巷17號,121.491698,25.077164
862,新北市私立益智幼兒園,新北市三重區福祉里1鄰集美街5號、7號2樓,新北市三重區福祉里1鄰集美街5號,121.487581,25.05654
863,新北市私立華納幼兒園,新北市三重區光田里25鄰新北大道一段115號1、2樓,新北市三重區光田里25鄰新北大道一段115號,121.483662,25.061259
864,新北市私立象寶園幼兒園,新北市三重區田中里5鄰忠孝路三段40巷59號1，2，3樓,新北市三重區田中里4鄰忠孝路三段40巷59號,121.483574,25.065246
865,新北市私立威妮斯特堡幼兒園,新北市三重區富貴里22鄰五華街161號1、2樓,新北市三重區富貴里22鄰五華街161號,121.490526,25.08498
866,新北市私立華兒園精緻幼兒園,新北市三重區長泰里17鄰三和路二段75號2樓,新北市三重區長泰里17鄰三和路二段75號,121.499992,25.068096
867,新北市私立啟文幼兒園,新北市三重區福隆里18鄰溪尾街106號1，2，3樓,新北市三重區福隆里18鄰溪尾街106號,121.489534,25.078841
868,新北市私立勁寶兒喜星園幼兒園,新北市三重區成功里19鄰成功路28號1，2樓,新北市三重區成功里19鄰成功路28號,121.489489,25.050374
869,新北市私立喬大幼兒園,新北市三重區立德里14鄰力行路1段179巷10號1樓、2樓,新北市三重區立德里14鄰力行路一段179巷10號,121.484897,25.069939
870,新北市私立惠文幼兒園,新北市三重區富貴里18鄰五華街149號1樓,新北市三重區富貴里18鄰五華街149號,121.490685,25.084848
871,新北市私立新永福幼兒園,新北市三重區永福里11鄰力行路2段136巷23弄20號2樓及22、24、26號1、2樓,新北市三重區永福里11鄰力行路二段136巷23弄20號,121.481211,25.075993
872,新北市私立邦喬妮幼兒園,新北市三重區五順里23鄰五華街21巷3號1樓，5樓1樓,新北市三重區五順里23鄰五華街21巷3號,121.494951,25.080651
873,新北市私立巧可麗巧新幼兒園,新北市中和區新南里37鄰景平路509號1、2樓,新北市中和區新南里37鄰景平路509號,121.499466,24.998569
874,新北市私立底格里思幼兒園,新北市中和區平河里62鄰中正路675號1~2樓,新北市中和區平河里62鄰中正路675號,121.485018,24.996976
875,新北市私立興南幼兒園,新北市中和區景平里26鄰景新街347號2樓,新北市中和區景平里26鄰景新街347號,121.512058,24.990981
876,南山學校財團法人新北市南山高級中學附設私立員工幼兒園,新北市中和區枋寮里19鄰廣福路41號1樓,新北市中和區枋寮里19鄰廣福路41號,121.503448,25.001629
877,新北市私立真理蒙特梭利幼兒園,新北市中和區景新里11鄰興南路一段34巷2號1、2、3樓,新北市中和區景新里11鄰興南路一段34巷2號,121.510904,24.991347
878,新北市私立創意蘋果幼兒園,新北市中和區錦和里2鄰圓通路367巷2號2樓,新北市中和區錦和里2鄰圓通路367巷2號,121.4913,24.989294
879,新北市私立雙和巨星幼兒園,新北市中和區瓦窯里21鄰光華街100號、102號及106號1樓,新北市中和區瓦?里21鄰光華街100號,121.507275,25.002369
880,新北市私立小小幼兒園,新北市中和區秀仁里5鄰大勇街60巷16號1樓，18號1樓，16之1號,新北市中和區秀仁里5鄰大勇街60巷16號,121.51876,24.994672
881,新北市私立安特幼兒園,新北市中和區新南里40鄰景平路431巷1號1樓、3號1~2樓,新北市中和區新南里40鄰景平路431巷1號,121.501167,24.995329
882,財團法人新北市私立竹林高級中學附設新北市私立竹林幼兒園,新北市中和區華新里27鄰華新街143巷12之1號1、2樓,新北市中和區華新里27鄰華新街143巷12之1號,121.506349,24.980854
883,新北市私立小博士幼兒園,新北市中和區平河里2鄰中正路792號1，2，3樓，800號2樓之3,新北市中和區平河里2鄰中正路792號,121.485229,25.001275
884,新北市私立新天地國際蒙特梭利幼兒園,新北市中和區泰安里42鄰景安路49號1、2樓,新北市中和區泰安里42鄰景安路49號,121.507357,24.998241
885,新北市私立弘恩幼兒園,新北市中和區積穗里12鄰員山路406號1~2樓,新北市中和區積穗里12鄰員山路406號,121.480493,25.004894
886,新北市私立華登幼兒園,新北市中和區新南里37鄰景平路505號1樓及505之1號2樓,新北市中和區新南里37鄰景平路505號,121.499589,24.998436
888,新北市私立泡泡龍幼兒園,新北市中和區外南里21鄰復興路55號1樓、2樓,新北市中和區外南里21鄰復興路55號,121.504407,24.989986
889,新北市私立安安堡幼兒園,新北市中和區中原里1鄰橋和路298號1，2樓,新北市中和區中原里1鄰橋和路298號,121.496829,25.006951
890,新北市私立安欣幼兒園,新北市中和區壽德里27鄰民德路358號1樓,新北市中和區壽德里27鄰民德路358號,121.466245,24.994026
891,新北市私立育才幼兒園,新北市中和區漳和里9鄰景新街48號1、2樓及2樓之1,新北市中和區漳和里9鄰景新街48號,121.503754,24.999009
892,新北市私立文大幼兒園,新北市中和區積穗里6鄰員山路428號1及2樓,新北市中和區積穗里6鄰員山路428號,121.480284,25.005282
893,新北市私立芫銘幼兒園,新北市中和區秀明里10鄰大勇街25巷29弄4號1樓,新北市中和區秀明里10鄰大勇街25巷29弄4號,121.51515,24.993926
894,新北市私立春池幼兒園,新北市中和區安樂里29鄰宜安路118巷2號1樓及112號2樓、2樓之1、2樓之2、2樓之3,新北市中和區安樂里29鄰宜安路118巷2號,121.510496,24.998156
895,新北市私立科見幼兒園,新北市永和區民權里1鄰民權路53號3樓之1,新北市永和區民權里14鄰民權路53號,121.520026,24.996815
896,新北市私立時代幼兒園,新北市中和區德穗里15鄰莒光路84巷22號1樓、24號1樓,新北市中和區德穗里15鄰莒光路84巷22號,121.4717,25.002109
897,新北市私立日光幼兒園,新北市中和區新南里25鄰中正路80號2樓之1,新北市中和區新南里25鄰中正路80號,121.500424,24.993822
898,新北市私立普林斯頓幼兒園,新北市中和區平河里51鄰中正路839巷31號,新北市中和區平河里51鄰中正路839巷31號,121.483644,25.002281
899,新北市私立景光幼兒園,新北市中和區景南里5鄰景新街467巷35弄16，18號各1樓,新北市中和區景南里5鄰景新街467巷35弄30號,121.513645,24.988813
900,新北市私立新時代幼兒園,新北市中和區德穗里16鄰莒光路120巷14號1~2樓、16號1~2樓,新北市中和區德穗里16鄰莒光路120巷14號,121.471446,25.001984
901,新北市私立椰林幼兒園,新北市中和區安順里30鄰中和市安平路68號1樓及夾層,新北市中和區安順里30鄰安平路68號,121.510813,24.996247
902,新北市私立實踐幼兒園,新北市中和區福真里32鄰中山路2段312巷45弄9號、11號、13號、35號、37號1樓,新北市中和區福真里32鄰中山路二段312巷45弄9號,121.494669,25.004597
903,新北市私立艾蒙幼兒園,新北市中和區錦中里15鄰圓通路290巷1ˋ3號1樓及292巷2號1樓,新北市中和區錦中里15鄰圓通路290巷3號,121.490555,24.989604
904,新北市私立文揚幼兒園,新北市永和區福林里17鄰豫溪街162巷12號1、2樓,新北市永和區福林里17鄰豫溪街162巷12號,121.5236,25.009105
905,新北市私立安迪芬幼兒園,新北市永和區信義里2鄰信義路17巷9弄1號及3號1樓至2樓,新北市永和區信義里2鄰信義路17巷9弄1號,121.513945,25.011626
906,新北市私立巧可麗雙和幼兒園,新北市永和區潭墘里8鄰安樂路170號,新北市永和區潭墘里8鄰安樂路170號,121.514781,25.000927
907,新北市私立吉的堡佳樂幼兒園,新北市永和區福林里22鄰福和路95號1樓至2樓,新北市永和區福林里22鄰福和路94號,121.522423,25.008053
908,新北市私立傳動幼兒園,新北市永和區得和里23鄰中正路344號1樓、2樓,新北市永和區得和里23鄰中正路344號,121.517798,25.000399
909,新北市私立艾瑞克幼兒園,新北市永和區民權里7鄰民權路37號1樓,新北市永和區民權里7鄰民權路37號,121.52006,24.997575
910,新北市私立雅德賽思幼兒園,新北市永和區秀成里9鄰成功路一段93巷13弄39號1樓至2樓,新北市永和區秀成里9鄰成功路一段93巷13弄39號,121.528002,25.003247
911,新北市私立中中幼兒園,新北市永和區和平里16鄰中山路一段191巷15弄8號、10號、12號,新北市永和區和平里16鄰中山路一段191巷15弄8號,121.509645,25.007639
912,新北市私立比弗利幼兒園,新北市永和區民治里2鄰中正路232號3樓、234號2、3樓,新北市永和區民治里2鄰中正路232號,121.516272,24.99799
913,新北市私立巧可麗幼兒園,新北市永和區勵行里16鄰竹林路30號之1及竹林路32巷6號,新北市永和區勵行里16鄰竹林路6號,121.516281,25.014837
914,新北市私立民華幼兒園,新北市永和區智光里2鄰民有街6號1，2樓,新北市永和區智光里2鄰民有街6號,121.515872,24.997102
915,新北市私立安迪生幼兒園,新北市永和區永安里6鄰永貞路228號1樓、2樓,新北市永和區永安里6鄰永貞路228號,121.515085,25.004031
916,新北市私立何嘉仁得和幼兒園,新北市永和區秀元里10鄰得和路273之2號1樓至3樓、273號2樓至3樓、273號2樓之1、273號3樓之1,新北市永和區秀元里10鄰得和路273之2號,121.52203,24.99988
917,小太陽教育事業股份有限公司附設新北市私立小太陽美學幼兒園,新北市永和區保順里37鄰仁愛路282巷6號1樓、282巷10弄6號1樓,新北市永和區保順里37鄰仁愛路282巷10弄6號,121.503622,25.008645
918,新北市私立幼學館幼兒園,新北市永和區潭安里12鄰中正路259號1樓、2樓,新北市永和區潭安里12鄰中正路259號,121.517557,25.000634
919,新北市私立野聲幼兒園,新北市永和區豫溪里11鄰豫溪街74巷7弄2號1樓至3樓、4號1樓至3樓,新北市永和區豫溪里11鄰豫溪街74巷7弄2號,121.517427,25.009665
920,新北市私立杜克幼兒園,新北市新莊區後德里2鄰建福路58巷2號、4號,新北市新莊區後德里2鄰建福路58巷2號,121.426444,25.027342
921,新北市私立愛蜜立幼兒園,新北市新莊區光榮里1鄰西盛街199之1號1、2樓,新北市新莊區光榮里1鄰西盛街199之1號,121.428208,25.017029
922,新北市私立喬聖幼兒園,新北市新莊區昌信里17鄰中原路135號1樓、137號2樓之1,新北市新莊區昌信里17鄰中原路135號,121.45477,25.05425
923,新北市私立楷模幼兒園,新北市新莊區建安里4鄰民安路177號2樓,新北市新莊區建安里2鄰民安路177號,121.425771,25.02328
924,新北市私立夏恩昌隆幼兒園,新北市新莊區昌信里17鄰中原路117號2樓之1、2樓之2,新北市新莊區昌信里17鄰中原路117號,121.455051,25.054252
925,新北市私立生活家幼兒園,新北市新莊區瓊林里3鄰瓊泰路36號1樓、38號1、2樓,新北市新莊區瓊林里3鄰瓊泰路36號,121.444081,25.028682
926,新北市私立心慈幼兒園,新北市新莊區丹鳳里5鄰中正路700-14號1-~2樓、700-15號1~2樓,新北市新莊區丹鳳里5鄰中正路700之14號,121.418231,25.027792
927,新北市私立尼爾生幼兒園,新北市新莊區立基里6鄰中平路81巷4號1樓、2樓,新北市新莊區立基里6鄰中平路81巷4號,121.444537,25.045335
928,新北市私立凱達格蘭幼兒園,新北市新莊區昌明里10鄰昌明街32號1樓及地下室（部分使用）、36號1樓及地下室（部分使用）,新北市新莊區昌明里10鄰昌明街32號,121.456654,25.052378
929,新北市私立僑治亞頭前幼兒園,新北市新莊區頭前里4鄰化成路540之2號(1樓),新北市新莊區頭前里4鄰化成路540號之2,121.466408,25.053322
930,新北市私立吉尼爾幼兒園,新北市新莊區中隆里18鄰中華路2段159號1、2樓,新北市新莊區中隆里18鄰中華路二段159號,121.452652,25.051646
931,新北市私立惠文小熊森林幼兒園,新北市新莊區建安里24鄰建安街9巷7號1樓,新北市新莊區建安里24鄰建安街9巷7號,121.42921,25.026831
932,新北市私立傑出幼兒園,新北市新莊區頭前里14鄰中原東路50號1~2樓,新北市新莊區頭前里14鄰中原東路50號,121.464145,25.05461
933,新北市私立育誠中榮幼兒園,新北市新莊區中原里13鄰中榮街56巷13弄1號1樓、中原里14鄰中榮街9號1樓,新北市新莊區中原里12鄰中榮街56巷13弄1號,121.448908,25.053408
934,新北市私立建和幼兒園,新北市新莊區文明里11鄰中正路149號2樓,新北市新莊區文明里11鄰中正路149號,121.456233,25.036638
935,新北市私立親親袋鼠幼兒園,新北市新莊區思源里3鄰思源路87巷11號1樓、11之1號1樓,新北市新莊區思源里3鄰思源路87巷11號,121.458326,25.041248
936,建豐建設股份有限公司附設新北市私立卡爾維德幼兒園,新北市新莊區思源里5鄰復興路3段19號1.2.3樓,新北市新莊區思源里5鄰復興路三段19號,121.460634,25.044573
937,新北市私立永錡光華幼兒園,新北市新莊區光華里2鄰民安西路410巷15號3樓,新北市新莊區光華里2鄰民安西路410巷15號,121.428223,25.008965
938,新北市私立永錡裕民幼兒園,新北市新莊區龍鳳里6鄰龍安路67號1~3樓,新北市新莊區龍鳳里6鄰龍安路67號,121.415985,25.02145
939,新北市私立健群幼兒園,新北市新莊區龍鳳里25鄰龍安路78號2樓，80號1，2樓,新北市新莊區龍鳳里25鄰龍安路78號,121.417353,25.020893
940,新北市私立塏地安幼兒園,新北市新莊區頭前里3鄰化成路492巷10號,新北市新莊區頭前里3鄰化成路492巷10號,121.46683,25.051825
941,新北市私立榮欣幼兒園,新北市新莊區中平里7鄰中和街191巷47號1樓、51號1樓,新北市新莊區中平里7鄰中和街191巷47號,121.447201,25.05113
942,新北市私立格登幼兒園,新北市新莊區中原里23鄰中信街109號1，2樓，111號1樓,新北市新莊區中原里23鄰中信街109號,121.447731,25.053933
943,新北市私立大鵬鳥幼兒園,新北市新莊區昌信里17鄰中原路105號1樓、2樓之3、2樓之5,新北市新莊區昌信里17鄰中原路105號,121.455429,25.054258
944,新北市私立捷群幼兒園,新北市新莊區後港里21鄰建安街16巷6號1樓,新北市新莊區後港里21鄰建安街16巷6號,121.428105,25.026705
945,新北市私立和智幼兒園,新北市新莊區昌平里10鄰新莊市昌平街71巷20號1樓、22號1樓,新北市新莊區昌平里10鄰昌平街71巷20號,121.45352,25.053753
946,新北市私立惠群幼兒園,新北市新莊區化成里15鄰化成路143號,新北市新莊區化成里15鄰化成路143號,121.465636,25.048794
947,新北市私立悠幼幼兒園,新北市新莊區中信里4鄰中信街68號2樓之1(1、2樓)、68號(2樓共同使用部分),新北市新莊區中信里4鄰中信街68號,121.448598,25.051621
948,新北市私立寶貝家族幼兒園,新北市新莊區文衡里4鄰新泰路17號1樓,新北市新莊區文衡里4鄰新泰路17號,121.449631,25.032727
949,新北市私立意秋幼兒園,新北市新莊區福營里9鄰後港一路192號1，2，3樓,新北市新莊區福營里9鄰後港一路192號,121.43253,25.028155
950,新北市私立榮富幼兒園,新北市新莊區中平里5鄰中和街155巷24弄26號2，3樓,新北市新莊區中平里5鄰中和街155巷24弄26號,121.44667,25.050518
951,新北市私立青園幼兒園,新北市新莊區中華里8鄰中港路338之1號1樓，中安街5巷21號2樓,新北市新莊區中華里1鄰中港路274巷21號,121.453891,25.044422
952,新北市私立儒林幼兒園,新北市新莊區裕民里32鄰中正路新生巷73，75號1樓,新北市新莊區裕民里32鄰中正路新生巷83號,121.41724,25.021988
953,新北市私立嘉慶幼兒園,新北市新店區公崙里14鄰安康路2段136號,新北市新店區公崙里14鄰安康路二段136號,121.512536,24.962154
954,新北市私立積木幼兒園,新北市新店區中華里9鄰三民路31號1~2樓,新北市新店區中華里9鄰三民路31號,121.537932,24.970355
955,新北市私立新乖乖幼兒園,新北市新店區青潭里8鄰北宜路二段56巷3弄2號1樓、5弄1號1樓,新北市新店區青潭里8鄰北宜路二段56巷3弄2號,121.54901,24.950737
956,新北市私立寶媽媽幼兒園,新北市新店區日興里2鄰安康路三段355巷40號1樓、42號3樓,新北市新店區日興里2鄰安康路三段355巷40號,121.484914,24.949148
957,康軒文教事業股份有限公司附設新北市私立員工幼兒園,新北市新店區寶福里21鄰中興路二段218巷11號3樓,新北市新店區寶福里21鄰中興路二段218巷11號,121.548948,24.975138
958,新北市私立佳欣中正幼兒園,新北市新店區仁愛里4鄰中正路128巷7弄2號1樓，4號1樓,新北市新店區仁愛里4鄰中正路128巷7弄2號,121.542289,24.971726
959,新北市私立新中幼兒園,新北市新店區百和里14鄰中正路360號2樓,新北市新店區百和里14鄰中正路360號,121.535571,24.975888
960,新北市私立尼斯堡幼兒園,新北市新店區中央里1鄰中央一街20號1樓,新北市新店區中央里1鄰中央一街20號,121.528323,24.973065
961,新北市私立好好幼兒園,新北市新店區達觀里1鄰達觀路6號1，2樓,新北市新店區達觀里1鄰達觀路6號,121.505176,24.942553
962,新北市私立佳欣北新幼兒園,新北市新店區仁愛里5鄰北新路二段29巷1弄1號1，2樓,新北市新店區仁愛里5鄰北新路二段29巷1弄1號,121.542331,24.972321
963,新北市私立俏媽咪幼兒園,新北市新店區明德里5鄰民族路55號,新北市新店區明德里5鄰民族路55號,121.540098,24.97847
964,新北市私立炫媽咪幼兒園,新北市新店區中興里9鄰中興路一段203號1、2樓,新北市新店區中興里9鄰中興路一段203號,121.543496,24.965595
965,新北市私立容石園幼兒園,新北市新店區建國里10鄰建安街31號1樓,新北市新店區建國里10鄰建安街31號,121.539021,24.975484
966,新北市私立道欣幼兒園,新北市新店區玫瑰里24鄰玫瑰路58巷33號1樓,新北市新店區玫瑰里24鄰玫瑰路58巷33號,121.49383,24.946732
967,新北市私立通泉草幼兒園,新北市新店區粗坑里11鄰花園一路一段3號1、2樓,新北市新店區粗坑里11鄰花園一路一段3號,121.551514,24.932755
968,新北市私立富雅幼兒園,新北市樹林區中山里18鄰地政街17號1、2、3樓,新北市樹林區中山里18鄰地政街17號,121.394274,24.971869
969,新北市私立育全保安幼兒園,新北市樹林區潭底里3鄰保安街一段345號1，2，3樓,新北市樹林區潭底里3鄰保安街一段345號,121.416792,24.999182
970,新北市私立育安園幼兒園,新北市樹林區和平里20鄰中華路12巷13號1樓,新北市樹林區和平里7鄰中華路37巷12號,121.424043,24.983052
971,新北市私立名欣幼兒園,新北市樹林區圳民里1鄰俊英街238之6號1樓,新北市樹林區圳民里1鄰俊英街238之6號,121.426079,25.011064
972,新北市私立快樂地幼兒園,新北市樹林區彭福里4鄰八德街118號1、2、3樓及120號1樓,新北市樹林區彭福里4鄰八德街118號,121.421195,24.979433
973,新北市私立喬中幼兒園,新北市樹林區樹西里32鄰復興路198號2樓,新北市樹林區樹西里32鄰復興路198號,121.419876,24.990912
974,新北市私立雅立福幼兒園,新北市樹林區三福里30鄰三福街85巷2-1號，2-2號1樓,新北市樹林區三福里30鄰三福街85巷2之1號,121.407167,25.016047
975,新北市私立樹林育林幼兒園,新北市樹林區育英里8鄰文化街28號1、2樓,新北市樹林區育英里8鄰文化街28號,121.41907,24.987915
976,新北市私立柏克萊幼兒園,新北市樹林區東陽里13鄰東陽街59號1樓,新北市樹林區東陽里13鄰東陽街59號,121.413703,24.980656
977,新北市私立橡樹園幼兒園,新北市樹林區彭興里33鄰國凱街72巷17號1樓、八德街152號1樓,新北市樹林區彭興里33鄰國凱街72巷17號,121.421279,24.9783
978,新北市私立育全鶯歌幼兒園,新北市鶯歌區二橋里1鄰二甲路25號1，2樓,新北市鶯歌區二橋里1鄰二甲路25號,121.338753,24.94031
979,新北市私立宏修幼兒園,新北市鶯歌區東鶯里3鄰文化路145巷10號1樓,新北市鶯歌區東鶯里3鄰文化路145巷10號,121.356757,24.953742
980,新北市私立快樂靜思園幼兒園,新北市三峽區礁溪里31鄰中華路15巷5號1樓(含夾層)、7號1樓(含夾層),新北市三峽區礁溪里31鄰中華路15巷5號,121.373676,24.931567
981,新北市私立佩思幼兒園,新北市三峽區礁溪里33鄰中華路25號1樓,新北市三峽區礁溪里33鄰中華路25號,121.373559,24.931446
982,新北市私立山姆叔叔幼兒園,新北市三峽區龍學里36鄰學勤路125號1.2樓,新北市三峽區龍學里36鄰學勤路125號,121.375579,24.946987
983,新北市私立幼心園幼兒園,新北市三峽區介壽里18鄰介壽路一段276巷108弄38號1、2樓,新北市三峽區介壽里18鄰介壽路一段276巷108弄38號,121.379095,24.927773
984,新北市私立啟育幼兒園,新北市三峽區永?里1鄰民生街59號1、2、3樓及民生街27巷14、16、18、20、22號各1樓,新北市三峽區永?里4鄰民生街257號,121.370496,24.934726
985,新北市私立北大幼兒園,新北市三峽區永?里20鄰復興路177巷8號1樓、10號1、2樓,新北市三峽區永?里20鄰復興路177巷8號,121.369944,24.937951
986,新北市私立璦俐兒幼兒園,新北市三峽區介壽里21鄰大同路1-5號1，2樓,新北市三峽區介壽里21鄰大同路1之5號,121.378118,24.929521
987,新北市私立漢斯堡國際幼兒園,新北市淡水區北投里2鄰商工路186巷17號1、2樓,新北市淡水區北投里2鄰商工路186巷17號,121.450558,25.187422
988,新北市私立雨果幼兒園,新北市淡水區幸福里11鄰水源街1段124號2樓,新北市淡水區幸福里11鄰水源街一段124號,121.44737,25.171741
989,新北市私立快樂家族幼兒園,新北市淡水區八勢里7鄰八勢一街40號1樓、2樓,新北市淡水區八勢里7鄰八勢一街40號,121.461507,25.155177
990,新北市私立唯寶幼兒園,新北市淡水區大庄里6鄰沙崙路131巷13弄2號1樓、131巷11號1樓,新北市淡水區大庄里6鄰沙崙路131巷13弄2號,121.422231,25.183215
991,新北市私立吉的堡北馨園幼兒園,新北市淡水區水碓里15鄰北新路92號1樓、92號2樓、92號2樓之1,新北市淡水區水碓里15鄰北新路92號,121.447033,25.178284
992,新北市私立蘋果苑幼兒園,新北市淡水區新興里7鄰新春街126巷9號1樓、2樓,新北市淡水區新興里7鄰新春街126巷9號,121.440476,25.181218
993,新北市私立可爾威德幼兒園,新北市淡水區幸福里18鄰中正東路35巷11號,新北市淡水區幸福里18鄰中正東路35巷11號,121.44645,25.168751
994,新北市私立育碩幼兒園,新北市淡水區福德里2鄰自強路309之1號1樓、309號2樓,新北市淡水區福德里2鄰自強路309之1號,121.462556,25.132019
995,新北市私立臻寶園幼兒園,新北市淡水區新義里13鄰大義街29巷7號1樓、9號1樓、11號1樓、13號1樓,新北市淡水區新義里13鄰大義街29巷7號,121.442522,25.178028
996,新北市私立淡水松柏幼兒園,新北市淡水區新興里8鄰新春街172號1樓至2樓及180號2樓、2樓之1、2樓之2、2樓之3、2樓之7,新北市淡水區新興里8鄰新春街172號,121.443152,25.18098
997,新北市私立菁英幼兒園,新北市淡水區水碓里11鄰大忠街75號2樓、77號2樓,新北市淡水區水碓里11鄰大忠街75號,121.445663,25.177271
998,新北市私立博士兒幼兒園,新北市淡水區大庄里6鄰沙崙路151巷12弄9號1樓,新北市淡水區大庄里6鄰沙崙路151巷12弄9號,121.423488,25.184104
999,新北市私立溫斯頓幼兒園,新北市淡水區民權里16鄰民權路187巷40號1樓,新北市淡水區民權里16鄰民權路187巷40號,121.460965,25.133468
1000,新北市私立智晶幼兒園,新北市淡水區學府里5鄰學府路113號2樓,新北市淡水區學府里5鄰學府路113號,121.450169,25.172502
1001,新北市私立萊恩得幼兒園,新北市淡水區民權里12鄰民權路181巷7、9、11、13、15號1樓,新北市淡水區民權里13鄰民權路181巷22號,121.460485,25.134398
1002,新北市私立新華德幼兒園,新北市汐止區建成里10鄰建成路150號1、2樓,新北市汐止區建成里10鄰建成路152號,121.661935,25.073378
1003,新北市私立惟柰米幼兒園,新北市汐止區文化里21鄰新台五路1段82號2樓,新北市汐止區文化里21鄰新臺五路一段82號,121.64726,25.060303
1004,新北市私立花仙子幼兒園,新北市汐止區北峰里21鄰康寧街445-1號1樓、445-2號1樓、445-3號1樓,新北市汐止區北峰里21鄰康寧街445之1號,121.630897,25.068307
1005,新北市私立青山幼兒園,新北市汐止區自強里25鄰青山路8號1樓、2樓,新北市汐止區自強里25鄰青山路8號,121.655728,25.06249
1006,新北市私立佳盈幼兒園,新北市汐止區自強里24鄰汐止市莊敬街130號2樓,新北市汐止區自強里24鄰莊敬街130號,121.654577,25.060974
1007,新北市私立芝?城幼兒園,新北市汐止區福安里13鄰新台五路2段150號1.2樓,新北市汐止區福安里13鄰新臺五路二段150號,121.664367,25.06651
1008,新北市私立汐止皇家幼兒園,新北市汐止區復興里10鄰新台五路一段79號之3,新北市汐止區復興里10鄰新臺五路一段79之3號,121.645874,25.061727
1009,新北市私立恩佑幼兒園,新北市汐止區大同里22鄰大同路二段196號3樓,新北市汐止區大同里22鄰大同路二段196號,121.653079,25.064565
1010,新北市私立崴崴幼兒園,新北市汐止區建成里4鄰建成路28巷31號1~3樓,新北市汐止區建成里10鄰建成路152號,121.661935,25.073378
1011,新北市私立吉優幼兒園,新北市汐止區康福里23鄰福德一路86巷20號1、2、3樓及26號3樓,新北市汐止區康福里23鄰福德一路86巷20號,121.637407,25.069192
1012,新北市私立安格幼兒園,新北市汐止區橫科里27鄰弘道街53巷8弄5號1樓，7號1樓,新北市汐止區橫科里27鄰弘道街53巷8弄5號,121.618956,25.048656
