address,lat,lng,district,publand,robbery,urban_proj,monitor,idle,school,park,mrt,rob,output,STD_publand,STD_robbery,STD_urban_proj,STD_monitor,STD_idle,DistanceType1_School,DistanceType1_Park,DistanceType1_MRT,DistanceType1_ROB,DistanceType2_School,DistanceType2_Park,DistanceType2_MRT,DistanceType2_ROB,MonitorType1,MonitorType2,Feature1 ,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8
臺北市內湖區瑞陽里11鄰江南街65巷51號,25.076398,121.578967,內湖區,11254761.59,1,3157.87,1370,0,0.2724491368,0.1036731129,0.5976233467,2.230385103,1,-0.1325983074,-0.7016062578,0.3249845116,0.009804584201,-0.932768957,1,1,1,1,0,1,0,0,0,1,0.01688025996,5,1,0.4868727982,0.001628018323,8215.154445,24.29395488,0
臺北市文山區萬祥里17鄰景明街2號,25.001906,121.541749,文山區,15745617.73,1,3150.9,1350,943.56,0.2554222251,0.08648397,0.2606287849,0.8979671513,1,0.2952007692,-0.7016062578,0.3216070538,-0.04798185974,1.595383097,1,1,1,1,0,1,1,1,0,0,0.005757271107,7,2,0.30126749,0.0006651608528,11663.42054,24.27161609,0
臺北市信義區黎順里5鄰崇德街267號,25.022784,121.559088,信義區,5953425.42,1,1120.77,1012,282.6,0.2855561784,0.2423668221,0.2998630878,3.003235412,1,-0.6376037335,-0.7016062578,-0.6621344811,-1.024572762,-0.1755772887,1,1,1,0,0,0,1,0,0,0,0.02075332744,4,1,0.4138930441,0.002967623925,5882.831443,22.33069826,0
臺北市中正區水源里5鄰汀州路三段305號,25.011676,121.535988,中正區,4852832.46,4,760.71,1869,368.2,0.1903340708,0.371459998,0.3179025901,0.6532900412,1,-0.7424462485,0.570808739,-0.8366090108,1.451576361,0.05377730018,1,1,1,1,1,0,1,1,1,1,0.02247618792,7,2,0.1759393318,0.0003495398829,2596.486067,21.36763512,0
臺北市中山區新庄里13鄰吉林路490號,25.068131,121.530327,中山區,7723327.91,4,1368.209961,1440,1361.68,0.1647951974,0.04498887613,0.6863193392,0.4953554932,1,-0.4690027747,0.570808739,-0.5422323236,0.212057138,2.715683806,1,1,1,1,1,1,0,1,0,1,0.005088337761,7,2,0.1792206825,0.0003439968703,5363.42216,17.73615688,0
臺北市中山區下埤里13鄰復興北路518之1號,25.066205,121.54393,中山區,7723327.91,4,1368.209961,1440,1361.68,0.2511967934,0.2301899012,0.320572925,0.7824925044,1,-0.4690027747,0.570808739,-0.5422323236,0.212057138,2.715683806,1,1,1,1,0,0,1,1,0,1,0.01853647705,6,1,0.1603919239,0.0005433975725,5363.42216,17.73615688,0
臺北市士林區社新里16鄰社子街22巷84號,25.086366,121.505469,士林區,28233710.05,2,6236.82,1480,457.06,0.1971298961,0.2708598338,1.900410705,1.788328852,1,1.484816779,-0.2774679255,1.816953498,0.3276300259,0.2918666549,1,1,0,1,0,0,0,0,0,1,0.1014716141,3,0,0.7894668116,0.001208330305,19076.83111,25.81814465,0
臺北市信義區三張里6鄰松智路31巷9號,25.031048,121.566019,信義區,5953425.42,1,1120.77,1012,282.6,0.2976107853,0.08561120378,0.3277534542,1.85108751,1,-0.6376037335,-0.7016062578,-0.6621344811,-1.024572762,-0.1755772887,1,1,1,1,0,1,1,0,0,0,0.008350770473,6,2,0.3554877216,0.001829137856,5882.831443,22.33069826,0
臺北市萬華區仁德里5鄰西寧南路317號,25.037906,121.506486,萬華區,3740889.23,9,885.22,1009,0,0.22016042,0.2052596928,0.366068481,0.1684934409,1,-0.8483699905,2.6915004,-0.7762751118,-1.033240729,-0.932768957,1,1,1,1,0,1,1,1,0,0,0.01654265668,7,2,0.07914885937,0.0001669905262,3707.521536,21.9206701,0
臺北市大同區大有里14鄰歸綏街301號,25.058198,121.508874,大同區,2253601.36,6,568.15,868,0,0.04285076931,0.04742800472,0.5973573336,0.3927968014,1,-0.990049073,1.419085404,-0.9299179467,-1.440635159,-0.932768957,1,1,1,1,1,1,0,1,0,0,0.001214025133,7,2,0.09823372967,0.0004525308772,2596.314931,20.97042557,0
